0182244E-F95D-43FC-91EC-60594EF47599,Lpc47m18xDxe
01882424-63B1-4E30-90E8-4C2C344E89C0,RecoveryCpuInitPei
018A5C7A-12EB-429D-9DEF-6FCC410B04E8,IioCfgUpdateDxeLightningRidgeEXECB4
018AA4F0-773E-46F3-B62D-2C70EA32E0D0,EfiSystemPartCapsuleStorage
018E1925-D6A2-4A2A-8958-817610A15ADF,PeiS3LibNull
018F3936-3A40-459D-9C82-3F1F78A90164,DellControlVaultDxe
019FB1CA-D411-4948-B73C-4C054ABA9E8E,FastBootFunctionEnabledHob
01AB1829-CECD-4CFA-A18C-EA75D66F3E74,IntelMebxProtocol
01B95206-CD66-4C0D-A867-ED42960E07DC,SystemFirmwareDeviceSmmProtocol
01C827C2-7765-42E9-B31C-E03E89A09113,AmdSocFp5RvPei
01CF676F-6F01-4FA3-9789-B6322D890394,AmdCcxZen4Pei
01D127EA-F6F1-4EF6-9415-8A000093F89D,UEfiCorebootPayloadPkgTokenSpaceGuid
01D8F749-FD74-4F70-A393-6FED1D2C8D32,AsusWmiToProtocol
01ED6C55-0D2E-4859-BB57-3044737A3679,PhConSplitterDxe
01F34D25-4DE2-23AD-3FF3-36353FF323F1,EfiPeiPcdPpiGuid
01F7EC2A-8F6E-4C51-94C2-DE0E1C223F73,RasAcpi
01FB5D53-4FF9-4AD9-ADF5-7DC63659A1B2,PeiPciEnumeration
02005ACC-AD91-42B9-8636-403B4F5799C2,LenovoFlashDeviceInterfaceSmm
02049744-32D9-4338-A64B-FDC42C836F9A,FchDxe
02049744-32D9-4338-CCCB-FDC42C836F9C,FchPromontoryPlusDxe
020BC7C9-80E5-476D-B187-0FB754850CAB,PvnvramDxe
020BCB33-7EA7-4E48-9AF8-1B6AC52CE83F,MeBackDoorSMI
021722D8-522B-4079-852A-FE44C2C13F49,SataController
021BD2CA-51D2-11E3-8E56-B75417C70B44,UsbDeviceProtocolGuid
021D723A-501C-4D1E-B792-0D3C4651B848,OemWwanSmm
022218B8-FE5E-4EBC-BC96-74058A4E7E83,ErrorGlobeBorder
02281CDA-5AE2-4A27-93DA-18ED4A545FBF,MRCErrorHandler
02337E07-2CF2-46BE-BCF7-834945FCCEB9,EfiUnbootablePartitionGuid
023B3AA9-098F-4027-B83F-B6407DA06569,AmdPspFtpmDxe
0246E0B3-E8EA-4E03-B2A5-39FA937FD122,SsidPei
024DEE41-33E7-11D3-9D69-0008C781F39F,EfiPartTypeLegacyMbrGuid
02509C17-DD0B-4915-81F6-1DE4BA954B14,FanTableSmm
0253F9FA-129A-4A8D-B12E-7DC2B6376302,dpDynamicCommand
0255DED3-BF9C-4155-8DDB-6E8609EE0482,AmdGopPlatformToDriver
025BBFC7-E6A9-4B8B-82AD-6815A1AEAF4A,MnpDxe
025F738B-4EBD-4D55-B728-5F421B601F1F,PlatformInfoDxe
025F738B-4EBD-4D55-B728-5F421B601F20,PlatformCpuInfoDxe
0273146C-96C4-45A1-A7AF-78E0524A0AE2,AmiBoardInfoProtocol
0284F846-2CB7-4960-8DB2-47AA71513AD5,menu_selection
029D4C32-51E8-4866-BF51-FD0ED9A2DC55,DellBiosDimmLocation
02A6DE33-3EA9-4C17-8EA2-5681CC7AFDED,VMDDxeEfi
02AC0805-155F-473A-A302-0D89D6E1E6CC,AsusSLP2
02B01AD5-7E59-43E8-A6D8-238180613A5A,EmuVariableRuntimeDxe
02B2E27A-E8B5-4A42-82C3-55B43222EB9B,HpGFIStrsSubComp
02B3D5F2-AC28-11D3-9A2D-0090273FC14D,EfiTcpProtocol
02B92D47-5227-4C18-9FF5-888550C395B9,MktmeLateInit
02BA5CFC-D092-4404-9E52-A1B018525056,SiliconDataInitSmm
02BD55C2-AB1D-4B75-B0FD-9A63AE09B31D,BaseMemoryLibOptDxe
02C0AB0D-D5F0-4CAD-A4BF-0CC40A554BBD,HpInitNVSWksSmm
02C38DE3-FB92-4B29-9430-ECE6D0C0F3B0,FjMfgServicesDxe
02C40333-CED5-45BA-8836-B47E4C36489E,PlatformFanControl
02C5A102-58EA-4E53-8BE1-6ED1ACAA708A,AmdMemoryHobInfoPeim
02CE967A-DD7E-4FFC-9EE7-810CF0470880,EfiEndOfDxeEventGroupGuid
02D46AF0-78A0-43FD-A9D6-25B094E0BA93,LEN0130Driver
02E800BE-8F01-4AA6-946B-D71388E1833F,EFI_MTFTP4_SERVICE_BINDING_PROTOCOL_GUID
02EEA107-98DB-400E-9830-460A1542D799,Ip6ConfigNvDataGuid
02EEC6CF-FDF5-4FF0-A6AF-DF569BCD6828,HpDimmIdDxe
02EEC6CF-FDF5-4FF0-A6AF-DF569BCD6829,HpDimmIdSmm
02F04694-2C0A-4F1E-B0CE-64BE25890B03,DebugAgentTimerLibNull
0301BE48-7D25-443C-AA77-D5E753DB416A,EfiRsaBmcCommandsProtocol
0302DCB7-A6A3-467C-B85E-F21DB7E8533B,SmmDispatchEngine
03068297-DDA5-4CCD-BBFA-7E09AE025177,I2cTouchPanelDxe
0325A554-05BE-466B-BC8C-70BE3C9DAFB1,AmiTcg2InfoProtocolGuid
0325B5A1-0937-4A4F-B8AF-EC3F80EE6B35,SataControllerLite
032DE3F1-1362-45A5-A5C2-44A0E63CC263,FjGabiSystemTableSmm
033FF0BE-ABFB-40AC-87E3-C22A69BD7FA7,TransparentUnlockDXE
03417BF3-6D95-41DF-88EF-0DDA6E86DC34,AsfPei
0347E9D2-3778-46DC-B8B5-F1687C703973,FjWwanRfSettingUIDxe
034AA642-91B0-4160-A0F7-D31A28E013CB,H19DisplayControl
03583FF6-CB36-4940-947E-B9B39F4AFAF7,EfiSmbiosProtocolGuid
0365E9E2-A03E-49BE-8B2B-02B7E3AE953C,KeyMonFilter
0369593A-BA9B-457D-B46F-31D83A96D6FE,DehSmmProtocolVer3
036B6292-2793-4DC0-9A7F-D6B5F034558C,FjSystemHooks
036F84E1-7F37-428C-A79E-575FDFAA84EC,EfiIommuDMArErrorSectionGuid
0379BE4E-D706-437D-B037-EDB82FB772A4,EfiDevicePathUtilitiesProtocolGuid
037B547A-97E8-4FF2-8CD1-DCB7A1B4915A,SetupConfigUpdateDxeArcherCityModular
0387F555-20A8-4FC2-BB94-CD30DA1B4008,EfiWindowsInt10Workaround
038CE287-B806-45B6-A819-514DAF4B91B9,DellErrorLogConfig
0393D0C4-6B0C-4B96-B4C3-8C7EB718F348,CsrPseudoOffsetInitSmm
0397B0C9-22E8-459E-A4FF-99BC65270929,Tpm2StartupLocalityHobGuid
03A8E402-2AB7-46B3-B591-740383796B82,AmdMemChanXLatDummyPei
03AF477A-8336-0142-8A65-B4BD93B1A1A9,FirmwareExtension
03BF5679-5749-4BC5-A53F-47471DA767C8,IsscSmm
03C1F5C8-48F1-416E-A6B6-992DF3BBACA6,A01SmmServiceBody
03C4E603-AC28-11D3-9A2D-0090273FC14D,EfiPxeBaseCodeProtocolGuid
03C4E624-AC28-11D3-9A2D-0090293FC14D,EfiPxeDhcp4Protocol
03C70B0D-67E6-5C16-8E57-312DF246A961,BootChimeAudio
03D56EEC-E196-4815-B91A-C4885A839043,CompalGlobalNvsDxe
03D73468-3D39-4C9E-97F1-1FA925BD7D9E,SystemSecureVariableStorageDxe
03DA99B3-DDF4-4C7E-8CCA-216FC3F1F311,BaseFspSecPlatformLibNull
03DBB540-E186-4615-8A7F-A427863B4E56,PoofAnimationState1
03E0A38B-3FBE-49CB-B311-726611213182,EgsFhfPolicyOverrideDxe
03EBDB4B-96BA-4F40-8329-7F3AA8865707,EcIoSmm
03FA15BF-A5C8-4006-81B5-B836E7A70030,GnbSummitRouting
03FDF171-1D67-4ACE-A904-3E36D338FA74,SeCPlatformReadyToBootGuid
0412A7A1-C050-42C2-877A-77C379F9F5F1,FirewireOhciDxe
0419E4C6-4E8E-4436-8509-38B7AE50BFFD,ReadyBootSMI
0419F582-0625-4531-8A33-85A9965C95BC,WinNtBusDriverGuid
041CE993-6677-4720-A665-375B80FFE012,DellFpThunk
041FD986-B016-47CE-AFC5-2269EDD4AD64,ACPIS4Dxe
04356799-81B7-4E08-A38D-D978FA47BA42,EfiExtendedSalSmComLayerServicesProtocol
04398FAF-B8D6-4C35-99C9-037911233DD9,H19QRCodeCreater
043A3340-7CD0-4338-B7FE-7A6AEB790A28,HidKeyboardDxe
043DF38F-32E1-4893-911F-37A7FE91F723,CapsuleProcessorDxe
044310AB-77FD-402A-AF1A-87D4120E7329,FirmwarePerformanceSmm
044D9982-AA57-45D7-BB7D-62966AF7356B,DellStatusCodeHandlerPei
0455CEAF-FE5C-442F-BA23-34DFDC77505A,NewRsmSampleDriver
045B6F49-9102-4590-A0A5-35311B0AEFC3,EfiDpsdRSA1024AndSHA256SignatureVerificationProtocolGuid
045E78D8-3D5D-4EE5-90AA-42121E1EEE49,CbsBasePeiRV
04609BF5-E1C3-44FC-E4DE-7F9489362184,BiosConnectDaInterfaceSmm
04624E48-D24E-4670-BDFD-124DD92F3DAD,PxeDriverI225
04627B9B-385E-4744-9021-E66319F20394,AmiPbKeyRsa2048
04688D96-3468-4D52-9727-357B9AED6727,FchPromontoryPlusCbsPei
0468A601-C535-46FD-A95D-BBAB991B178C,EfiPowerOnHobGuid
0469CF6E-1A81-4FFF-AC00-1608472EA307,MsdmUpdateSmm
046C44DB-59DF-41B3-AF53-EF707B930E9A,FtRecovery
0471BC5B-64BE-43BF-8FA1-435AF1161384,CrystalRidgeMeasurement
0477CC85-F610-47B9-B322-42E1A93D9EE7,FjGpioAbstractionReferenceSmm
047CA5C8-EFA6-64CA-98EC-A01DF3BCC6A8,A01BootDeviceServiceSmm
048520E2-46BC-829D-5683-329BF1162CD2,BiosPowerOnSmm
04877BE8-FAC0-448E-801D-F0F895CCB012,SmbiosDmiEditSsi
04A0D644-5599-430A-A4E1-C8FEE8CBF46A,SmbiosType142
04A76C80-06B9-445E-B73E-CB8C61A6A964,SIO791
04AFC94A-73AF-432F-BECB-B794568AC985,DellOnboardNicSmm
04B37FE8-F6AE-480B-BDD5-37D98C5E89AA,EdkiiVarErrorFlagGuid
04C332FD-14D3-411C-A1EF-6512E260339E,FjNvsAreaSmm
04DD0ECD-4844-426D-AE59-1EF632C5EA4C,SystemDxeToSmmEventDxe
04E86DFA-6FA9-4749-A069-5A708F416AF7,OemPDAutoFlash
04EAAAA1-29A1-11D7-8838-00500473D4EB,UsbRtSmm
04F5B0F1-73E2-4CC4-9741-662DBC3AB78B,ErrorCodeHandlerSmm
04F75442-A593-4281-BD4B-095935B7D2F8,wifi_1bar
04F7F9B7-1248-497C-B0EB-8F748ABFCAF0,DellVideoProtocol
05041A6B-4DEE-47BB-9E58-5944D1870EE5,UsbConfigGuid
050EB8C6-C12E-4B86-892B-40985E8B3137,UefiDevicePathLibDevicePathProtocol
05105279-DCE6-4D27-BA3C-0C6F3E8DE66D,SetBoardIdVar
051274F4-A724-4732-BE00-82793A3D499A,AmdUsb4Dxe
0515BC05-2959-4E91-89C6-6B3A3F1FCB65,TCG_MPDriver
05161583-2AB3-43D1-8087-E890997B0F80,DellPlatformFlexBay
051A0B77-C066-4610-9904-BF25C296D6E6,LenovoEn25Qh32FlashPartDxe
052E6EB0-F240-42C5-8309-45874545C6B4,BootNowCount
05302B01-E898-494E-9FB1-9E02DC5D7CCC,EcMudPei
0535C332-6D4D-4D89-9468-F3627BB386CE,H19MpmRuntimeDxe
0541150C-E33B-4DAF-A263-02E4BB4BF1CF,SecurityErrorHandlingDxe
054F2504-E2BC-4641-83FC-502588FE1F28,CpuInitDxe
0559E886-AC78-4BCC-899A-E7830B5D6462,SystemSmbiosBcpSmm
0565365C-2FE1-4F88-B3BE-624C04623A20,MicrocodeUpdateDxe
0565963B-3DFD-4712-9CFD-614C5EDBE592,MsiBoardPei
056623DC-1285-4EAF-9446-75C3B00F78C6,FchMultiFchDxe
05687F4A-3CA7-4D19-9BC5-E180CEA3569F,AmiPlatformSecurityChipGuid
056BCA18-2F19-41EE-84EA-83746CB5069A,CrystalRidgeSMM
056E7324-A718-465B-9A84-228F06642B4F,DxePlatform
0571DC0C-D3B8-422C-A9EF-AC446483BDFE,VisualCSM
057A449A-1FDC-4C06-BFC9-F53F6A99BB92,EfiPciCfg2PpiGuid
05839AAC-361D-47D8-B2BA-50D5F4B09AD8,AsusRecoveryFailedPei
0583D694-AF8B-4BAA-9583-813CEDF40843,CsmInt10Block
0584FC67-72B9-4D46-AE3E-AD330452D9B4,InputDeviceAggregatorDxe
05885D44-9588-428E-9EB0-1CA7E54CA96B,TdxPostMem
0589E077-93C8-470E-9B90-958B4E2FE686,DevUpdateProgress
05913B1B-DB0C-4679-94B1-F8AA09B4A971,FjPcieCardReaderRTS5250
05984E1A-D8BB-5D8A-A8E6-90E6FB2AB7DA,AlertUI
05AD34BA-6F02-4214-952E-4DA0398E2BB9,EfiDxeServicesTableGuid
05B0A258-308A-445E-B669-A854549D225C,SmmCpuProtocol
05B17EF3-26CB-444A-82F7-92705CFB6B1E,DellSetupFormSets
05C99A21-C70F-4AD2-8A5F-35DF3343F51E,EfiDevicePathFromTextProtocolGuid
05CA01FC-0FC1-11DC-9011-00173153EBA8,OemRomHole_0
05CA01FD-0FC1-11DC-9011-00173153EBA8,OemRomHole_1
05DB6CC9-E9E4-4209-9D46-AA52C4052937,CNVISetupSmm
05DDA141-2DFA-48BB-B09D-D922344947FE,ApobZpRvPei
05DFCA46-141F-11DF-8508-E38C0891C4E2,HfsPlusDxe
05E9CF0F-4BE3-87F4-7265-B796A76959C3,S5MaxPowerSavingsSmm
05F7AA70-A64A-432C-8CEE-4CDECB8671D7,A01ODMDxeDriver
05FC0C8E-276A-422D-BAE1-645CFD7B786B,Cf9Reset
05FFB44D-EE01-40E1-9866-FD27FD4FBE92,ThunderboltDeviceDxe
060CC026-4C0D-4DDA-8F41-595FEF00A502,MemoryStatusCodeRecordGuid
0619F5C2-4858-4CAA-A86A-73A21A18DF6B,GenericWatchdogDxe
0625FEA6-F95F-498D-8789-3EA053A06D7E,Cf9Reset
062ACC82-1D1E-4F61-AA94-8B0C47236A3D,BootScriptSaveOnS3SaveStateThunk
062FDFE6-2C0F-462C-9572-92018E6E52E3,HpIcicleRepSet
0633A0F1-78FE-4139-B878-0045E81CB8AB,EfiVolatileMemModeVariable
06384570-1680-4620-9D00-6AD9E3CCB19F,LenovoMtmFormatSmm
0639408B-19A6-4B5D-BAFB-12A2F5114032,Acoustic
0650F140-439A-2D4F-9807-C92669339399,AppleEvent
0653586A-9ED4-400C-A342-9EFAF99CE54E,SecuredCorePCDeviceIdentifier
067B1F5F-CF26-44C5-8554-93D777912D42,ConfidentialComputingSevSnpBlob
067E2381-7234-4798-B49C-D5FECBFF6D07,VariableAuthSmmRuntimeDxe
06818C78-1C8A-4591-9833-DC0E4B9566E4,TdtAm
0683FB88-664C-4BA6-9ED4-1C0916EE43A4,UserAuthenticationDxe
0684C591-19E8-499D-978A-D715636F1DAB,AmdRasRvDxe
0693BAA5-35D0-4360-83F6-1DF26D3C53CE,SiCpuInitPei
06968B6E-F620-4E8D-A6A6-52552354DD75,LenovoDxeRicohInit
069887DE-145C-404C-9B23-E262A88789AF,RfVlan
06B5947E-FF53-457D-98BC-C5ABC777FD5A,SetupMouseDxe
06D1F4F5-B131-4F7C-A983-20E4BE9E8A3D,DellPSBFuseDxe
06D20D84-A032-4E25-969A-346D255E46D1,CpuCsrAccess
06DE824A-A4E2-4295-A3F6-03B3FEF5B109,LenovoSecurityVariableDxe
06E81C58-4AD7-44BC-8390-F10265F72480,PcdPpiGuid
06ECAF57-1A95-44DD-AE09-AB9B9BD681E9,MpmAsfDxe
06F73F04-36C0-4CBC-A3B0-9F16FB603350,OemPxeLoader
07013588-C789-4E12-A7C3-88FAFAE79F7C,EfiSocketProcessorCoreVar
0702269D-380C-4873-BFEB-32F5BC44DD16,AmtLockI2cConInDxe
0703F912-BF8D-4E2A-BE07-AB272525C592,EfiSmmPeiMmramMemoryReserve
0718AD81-F26A-4850-A6EC-F268E309D707,Tpm20PlatformDxe
071A3DBE-CFF4-4B73-83F0-598C13DCFDD5,Slp21Markers
0723F88B-810F-4E44-92A0-A5C83B433698,PchFlashControllerDxe
07261C8F-9F27-4409-BD78-2BB0B691F331,DetectWlan
0732BD39-D6B0-4039-B6C2-9654466DE525,MeudError
0738958D-A35A-4175-ACE9-D32445501D34,FjTpmPhysicalPresenceLockSkip
0739CE30-2E1A-449A-B575-FD64F1B4321D,SystemSetupCapsuleFromInternetDxe
073E2576-F6C1-4B91-92A9-D4675DDA34B1,PttPassThruProtocolGuid
073E7E01-2611-4E85-B896-A3B6767CBA00,AmiTsePasswordPromptEnterGuid
074993A4-19A1-4E0D-B892-8FBCC6D79F35,SaveMemoryConfig
074E1E48-8132-47A1-8C2C-3F14AD9A66DC,EfiGlobalNvsAreaProtocolGuid
07525079-2616-4599-93FA-5EE9E3F0295C,CsmPolicy
0755BB58-3362-4E3C-8D4C-8E0F28366E21,EcGbeSmm
07683700-036B-440B-8EBA-637F9ECB3DEB,SioSmbusAccessSmm
076E4FF4-AFB4-4B74-8D94-0517BEC86361,FchSmbusPei
076FBF50-EF83-4B77-912C-D5BB77075AE3,CompalThermalDxe
07709C98-414A-4039-B7D0-29C21F105E92,AcpiPlatformFeatures
0770E7A0-9C3A-499C-A311-2F8385080556,BoardInfoSmm
07755871-CA72-42D1-AF0E-5BEB971F7E4C,RtcAlarmSmi
077700FC-1F81-4FD2-8EA8-BE9258884D45,PostScreenInfo
077A3100-1667-45FA-B98C-37651B5073EE,TpmSmbiosDxe
077F6FC5-2D7C-4F58-B12C-F5287E5F5843,DellTagsDxe
078485F1-0C1F-4B1B-AFB3-4A09C0EF87A1,It8728SmmFeatures
0784924F-E296-11D4-9A49-0090273FC14D,EfiDriverDiagnosticsProtocolGuid
0787C598-F9C6-4B7F-8C85-0C96C4E1E531,FjHookFormBrowserDxe
07893DFB-115C-4C5E-B54E-9A4E83EE2E70,InstallSLICTable
078F54D4-CC22-4048-9E94-879C214D562F,DefaultFvPadFileNameGuid
079C90B0-1B9C-4C3C-9316-EFC7F680A67B,PlatformSmbiosDxe
079E8E98-AE93-4B9A-8A71-1DC869F23E09,ShellSortTestApp
07A50B13-7539-41CB-B924-9E72B870C6D3,UsbVhcDxe
07A9330A-F347-11D4-9A49-0090273FC14D,LegacyMetronome
07AD733A-0DDB-4244-BD82-071F39E2A420,PlatformSmm
07B37006-9302-408E-B416-B524D110DD7F,AppleHidInterface
07B58AD3-EB7B-4233-9044-9C9E65A4973B,RZ616_MtkSuppDex
07BEF20E-5E47-4A69-B228-27C6C870EAE1,AmdSocFp7r2PhxDxe
07D1E0C7-1262-481F-95C0-3E05DA38F766,FchTacomaSmmInit
07D279A1-34E4-4168-993B-178B3ACC68EF,AodSetupDxe
07D75280-27D4-4D69-90D0-5643E238B341,EfiPciPlatformProtocolGuid
07DFA0D2-2AC5-4CAB-AC14-305C624887E4,PlatformTokenSpace
07EDEF55-24EC-43F3-8E3E-8C0831E21E68,EzTpmUpdStTpmFwUpdDrv
07F1B357-4270-4122-A32A-7EAB3C013BAC,DfciManager
07F6A3D8-9320-4BCB-BA8B-4FA6055D909D,AmdPspP2CmboxV2Ssp
08018188-42CD-BB48-100F-5387D53DED3D,EfiPersistentVirtualCdGuid
081603B4-0F1D-4022-B6FD-4CE35E09A1A6,EfiUnixNetwork
081C9A43-431F-475D-B84C-93AD6714B80C,DiskIdm
081CCA80-AE21-AFC8-1AC8-3091A8F1CBC5,SmcOobPlatformPolicySmm
082198EB-1731-478A-901C-5A86A9C64910,DellPermDevConfigDxe
08226C3F-BBF8-431B-875E-7361444A23F9,AmdMemSmbiosV2RnPei
0823A088-1248-4285-9616-0111CC76D3C5,SmbusRecovery
0831AB36-D5D0-4280-BED2-A7E27E9FEFC9,HpSioInitPei
0833A84D-8A39-431F-BD1C-30965AAE71DD,ProcessorStartup
0840FF86-F690-4FD8-A891-8BF944B0F324,DellSmmKeyboardBacklightProtocol
08448B41-7F83-49BE-82A7-0E84790AB133,LePassKeyDeviceManager
08464531-4C99-4C4C-A887-8D8BA4BBB063,Ps2MouseDxe
08497E75-0BF6-40E2-8ABF-B98DFB464C93,SpiFlashPeiLibNull
084A92B2-036A-414C-ADEA-620ACF547664,RasMiscDxe
0859BA18-7DD7-4ED7-A88E-109C63917BDD,EfiPlatformMemtestProtocol
085DDD80-CE41-4FA8-B298-6071E8F62BC5,SmcOobPlatformPolicyDxe
085E8CC2-8EC9-4666-BD2A-49D481E95FA7,FjEvteLaunch
086147FA-4C0D-4781-AD27-0A3725F03F2B,DxeDg2OpregionInit
0872E0A5-6D38-4567-964C-7A3B48053A4F,FdmInitDxe
08747359-BA88-42F8-9D25-F71D93B6CD26,EcFlashSmm
087568D7-5A70-4DDC-84FD-92E358E7BF2C,NvmePciHcPei
087E9760-1FB5-49F7-879A-853D2B214CC7,LenovoSlp2Dxe
08804377-AF7A-4496-8A7B-175900E9AB46,EdkIIRedfishCredentialProtocol
0885F288-418C-4BE1-A6AF-8BAD61DA08FE,AmiTseDriverHealthEnb
08A2CA63-3B65-472C-874E-5E138E947324,AsusEcDxeRt
08A92691-926C-414F-A0B5-E785D90B9853,Memory_OK_DXE
08ABE065-C359-4B95-8D59-C1B58EB657B5,IntelLomSmm
08B2E586-35A8-4A3F-A9ED-E48134891601,SmcInBandSmm
08B97689-86AF-4A36-9E35-117B4D2EF26A,AfscDxe
08BB308D-C7D8-4D7B-B4D4-BC4BB53768A6,OemVariableInit
08BF43A1-CD5F-44E4-8275-7D3B79228FA3,Lpit
08C8BAE1-92A6-49D5-FFFF-FFFFBA9D8DC2,SplashDxe
08CB0301-F702-4F88-A1A2-B51C2D99E80C,SioCashDrawerPei
08DD466B-69FB-4C41-90B2-551161C5ECAC,AmiAgesaChipsetDxe
08EFD15D-EC55-4023-B648-7BA40DF7D05D,PeiRamBootPei
08F2C63B-08DE-4CCD-8670-ACFE644A1C48,PchS3Support
08F74BAA-EA36-41D9-9521-21A70F8780BC,EfiDiskInfoScsiInterfaceGuid
08FBD32F-867F-452B-B134-705161F73333,LenovoCryptServiceSmm
0903DD14-2CA0-458A-B5EB-0C0CA30D785C,AmiSmbiosBoardProtocolGuid
0914DE08-434D-4F9F-93B3-6FA48AEAF7E0,DellSpiPartMicron
0916E322-3740-31CE-AD62-BD172CECCA36,AsrockRaidSetup
